source_id,b_mag,g_mag,r_mag,teff,d_parallax,d_gspphot,b_r_abs,g_abs
74977244861696,17.66666,16.814335,15.912936,3976.89,584.2847201665652,490.7214,1.657724,7.804412354638238
75458281197696,9.278578,8.773607,8.107946,5053.825,404.55284717349207,403.7859,1.0450319999999995,0.5010306899533017
75527000674304,14.061578,13.699389,13.171069,5762.3496,672.4377136321418,632.8475,0.7820090000000015,4.3593286858369815
75630079889280,15.504699,14.928318,14.208796,4721.4004,442.0438248045802,421.5896,1.187003000000001,6.495591359959331
76111116227456,15.817087,14.9635315,14.057478,4347.696,296.3842602689226,288.6992,1.462209000000001,7.046255818238473
76175540048640,17.80015,17.132526,16.366423,4389.372,1169.7583812025573,1204.3933,1.4295269999999975,6.784045172239148
76175540049024,18.650034,17.428795,16.358713,3602.2976,434.66569196720747,432.6731,2.017221,8.775718185948614
76416058217984,18.953205,18.209618,17.388151,3957.2285,957.951330566403,800.2601,1.563354,8.29970077508419
76832670731520,16.353863,15.716717,14.937818,4355.795,920.899983022762,902.4321,1.3887450000000003,5.844054675183049
77240691940352,17.914469,17.537369,17.01674,5399.8813,2260.4697465033682,2059.3955,0.8961290000000017,5.763475505335052
77378131043072,18.74996,17.999662,17.164936,4085.4456,1197.487887050198,861.075,1.5803240000000007,7.599706354551817
77446850344832,13.07565,12.781659,12.320119,6034.4673,552.2082606030413,806.6814,0.6908309999999995,3.9517445047144513
77515569998080,19.34478,17.722021,16.49182,3400.9536,312.6290731618611,306.5794,2.4609599999999996,9.659374184580754
77618649217664,16.331665,15.93953,15.38291,5539.6597,1738.8344449978272,1150.3193,0.8577550000000003,4.568538826750611
77756088175232,18.168434,17.110703,16.114784,3727.5034,434.9250882619612,418.4288,1.820050000000001,8.494730698630438
77966542094592,15.79143,15.3235235,14.687001,5149.101,2407.5493631964728,1412.4689,0.9740289999999997,3.173547497768837
78035261570816,15.558069,15.218708,14.680842,5854.3086,1179.9436511395943,1033.7505,0.7639269999999996,4.649801660856928
78516297909888,16.30361,15.722575,14.994036,4666.3726,639.1205218795997,568.2422,1.2070739999999995,6.501761186111251
78688096601216,14.117761,13.794991,13.307507,5818.6343,1044.9470810594337,1001.9414,0.7513540000000005,3.5910195142039285
78962974507776,16.602125,15.719305,14.788505,4188.669,341.8186111497024,338.5769,1.5292200000000002,7.5204264737351
79134773198080,17.354807,16.318949,15.303406,4042.8804,452.2477614914314,478.8775,1.6970010000000002,7.409966870536708
79336636128384,19.893686,18.306444,17.086243,3332.3428,414.27601569081025,493.8672,2.5183429999999993,9.782795046212483
79512730352128,17.198011,16.850203,16.339619,5460.2485,1970.877675841525,1443.674,0.8549920000000021,5.370604648657604
80131204992512,20.19798,18.497162,17.261003,3211.341,361.857840583121,310.642,2.8390770000000023,10.561772064131274
80303004334208,14.982259,14.545294,13.93989,5207.8,1409.2198134808862,1168.5928,0.9585690000000008,3.643900296567928
81505595174656,16.082985,15.350121,14.51725,4468.3945,421.20157006773127,404.8911,1.396435,6.907571093053825
81604378883456,19.354816,18.136833,17.075855,3507.9893,647.3133937356481,450.8915,2.175260999999999,8.90886003392545
81982336007552,18.925377,17.472178,16.294205,3445.2705,439.0618726071248,397.8436,2.2663719999999996,8.68524937329463
82016695749504,18.792435,17.972357,17.093895,3799.4146,959.988993415768,641.2253,1.6975400000000014,8.059125731292777
82291573660544,17.967655,17.387745,16.653503,4443.5625,1648.367302039552,937.3271,1.306052,6.287375044883799
82295869155840,16.599041,16.187078,15.610145,5210.6025,1472.3854103473407,963.3878,0.9510960000000004,5.276770472824202
82467667849472,11.169669,10.6514225,9.980606,4905.886,459.23754686921825,469.2715,1.120263000000001,2.2107355580645986
82532091823872,16.958126,16.547573,15.981648,5163.4077,1408.0630097961066,1200.3649,0.9737780000000001,5.799462551983497
82703890523520,17.832617,17.162485,16.403948,4358.682,1049.491050507355,1244.7689,1.4218689999999994,7.04469130247243
83051783399296,16.39173,15.945491,15.342993,5043.7085,1312.0094390154247,1178.3804,1.034936999999999,5.329806202478746
83154862613888,9.953431,9.542494,8.964564,5201.674,63.80764208850807,63.3281,0.9876670000000008,5.5157305187678585
83326661306368,17.199377,16.846184,16.322853,5489.424,2140.3631271555064,1368.3632,0.8735239999999999,5.188246696942546
83842057354752,16.985527,16.565,15.978973,5097.7593,1590.7526848360267,1073.1305,0.9975540000000013,5.5402866754940945
84112639784064,19.781172,18.36423,17.18287,3217.7825,402.1106537569191,278.0597,2.5621020000000003,10.287502101452025
84254374244992,15.6458025,15.078234,14.363352,4731.959,529.0661392839309,485.6945,1.1689504999999996,6.2469841641098505
84524956656768,17.088472,16.692291,16.103624,5109.0195,2043.5805506306565,1269.0156,0.9831479999999995,5.137132196405069
84799834555520,19.954344,18.2444,17.067606,3243.1516,320.91470064217793,287.2382,2.7022379999999977,10.440651940207339
84902913775104,18.882051,17.75654,16.692114,3648.485,574.8237590597266,658.0043,1.9274370000000005,8.506066447858798
84975928720128,16.084118,15.734179,15.215179,5652.8237,1433.1593895771264,1169.388,0.824839000000001,4.8711065331340215
85005992988672,18.57053,17.60356,16.65715,3633.4998,982.1775745135,858.0356,1.85968,7.545509930416422
85147727411328,15.798196,15.50342,15.035084,6145.4775,4133.638087767581,1935.5651,0.6584120000000013,2.229357749049102
85285166364160,16.596682,15.828909,14.972789,4403.1265,469.9124747109082,448.4006,1.3836930000000007,7.014224128298748
85319526102144,13.613947,13.246313,12.709781,5626.0317,876.280448754164,837.7097,0.843766,3.4201973900841196
85452669604992,16.58117,15.765811,14.873914,4195.799,528.011211848598,551.7761,1.518556000000001,6.799995277555551
85491324794112,16.170246,15.740168,15.144064,5122.7446,1051.0028057043833,755.8931,0.9971819999999986,5.578048622997207
85555748819072,17.147617,16.100231,15.086141,3870.8022,283.28859812042623,286.7,1.7861760000000007,8.349285523674395
85560044271360,17.139143,16.735523,16.153727,5063.3975,2324.4471365542026,1250.3748,0.9837160000000007,4.900824631280283
85693187775360,17.261143,16.713612,16.007238,4679.309,1186.8327533895433,965.0345,1.2106049999999997,6.259664384155235
85731842961920,16.989746,16.448675,15.758369,4614.103,1049.911624975782,1112.5951,1.2285770000000003,6.337611277986687
85968065676928,17.57903,16.485058,15.452832,3832.5767,364.67907016398954,340.1527,1.8551979999999988,8.200103806040387
86041080639360,17.640232,17.050219,16.33606,4418.2695,1155.3618356073644,940.5316,1.3022720000000012,6.73312891176805
86105504493056,10.573684,10.317473,9.906112,6167.9536,242.4909722679311,240.6148,0.6603719999999998,3.380595125869469
86693915665280,10.166245,9.868173,9.39827,5791.698,125.85322784068923,125.3075,0.7672749999999998,4.367551206679691
87033217578496,20.393475,18.771322,17.542397,3212.094,254.50116068295364,226.9081,2.6895779999999974,11.495473163354138
87896506477184,17.691132,16.951487,16.123222,4344.6084,885.3716057398346,990.7238,1.4629100000000013,7.018359050752666
88029649787136,18.740356,17.80616,16.826988,3578.0178,562.7490909604304,533.5226,1.8420679999999985,8.924585989333238
88274463609984,15.99422,15.578984,14.988735,5279.515,944.4765121888105,774.5055,0.9369850000000002,5.5754281895240165
88476326390528,16.538113,15.898786,15.128933,4431.7007,698.5066399940445,734.9252,1.329579999999999,6.527733305665482
88618060992256,20.282843,18.3316,16.974566,3021.4028,141.66913939233743,150.9707,3.0684770000000006,12.250223721638214
88648125082112,19.849886,18.280508,17.088295,3421.0217,454.84503359619595,811.7123,2.4035910000000027,9.447890714709352
88751204299136,16.073128,15.695141,15.15434,5603.795,1691.664421846373,1158.1849,0.8299880000000011,4.388469922190422
88755499944320,16.805225,16.475805,15.967945,5510.7407,2027.140274211388,1556.0038,0.8325799999999998,4.932785989618019
88819923774720,19.052212,17.995514,16.971962,3379.7173,461.6204971386423,381.9543,2.0562499999999995,9.6326885781549
88854283512704,19.224144,18.29675,17.376347,3696.198,1012.761925796066,1101.5201,1.8305969999999998,8.237813170359345
89202176545152,15.282832,14.939415,14.427636,5487.393,1023.4957618257521,975.068,0.8500960000000012,4.879584756797804
89442694714368,14.845724,14.4600115,13.908363,5557.964,754.9315606349707,639.6077,0.844461000000001,4.897573590766768
89850715929088,18.310745,17.645994,16.845383,4171.749,1610.4139974640534,1005.0408,1.462661999999999,6.60630631641985
90984587296512,16.561531,15.998461,15.297067,4632.2905,884.6053647331876,879.1596,1.2296639999999985,6.198613155789822
91023242674176,14.102883,13.677025,13.088522,5470.3,406.77090961492235,385.1255,0.9066610000000009,5.428075566915842
91469919274368,13.470908,13.113621,12.583808,5683.1743,485.6262068632083,467.9905,0.8128000000000002,4.54321042279237
91534343111552,17.4346,17.09808,16.596773,5559.206,2425.074434002603,1609.3906,0.8352270000000007,5.1696546342147975
91603062588672,16.950434,16.601137,16.068604,5478.441,1921.5345889323812,1272.6987,0.8797300000000008,5.179095967662839
92049739372288,17.842018,17.43287,16.847721,5093.6724,1572.6558479194334,1359.2993,0.9917969999999996,6.445001528975862
92054034823680,17.21048,16.372719,15.421158,4210.421,593.8969766524182,532.7769,1.5289220000000003,7.017763427887614
92225833547520,15.585588,15.163223,14.572414,5063.025,2357.3501821334457,3465.452,1.0124739999999994,3.299902493250622
92603790642688,10.287307,9.920633,9.385546,5590.456,91.15874614670476,90.8728,0.8495610000000005,5.023641285016023
92805653429888,20.004358,18.92389,17.76264,3370.8396,546.8074765441271,404.3329,2.240117999999999,10.232217779595146
93565863300736,18.514063,17.851826,17.092604,4310.997,1524.9257668104146,1118.6307,1.4198589999999986,6.9326824860098935
93668942515712,15.656238,14.995658,14.205693,4447.023,528.7651295713373,486.676,1.3486449999999999,6.186743964795232
93703302269440,16.737831,16.368902,15.820786,5295.7007,2115.9202166502614,1616.0192,0.9151449999999999,4.737905559653495
93703302269696,15.414003,14.875039,14.187275,4761.0493,590.8290382725653,574.9312,1.1740279999999996,5.9175298398909515
94012539175552,18.505533,18.048443,17.39655,4724.1074,1435.0164443728538,1419.0114,1.1052829999999985,7.257358610819043
94180042968576,20.216753,18.725668,17.56915,3367.8708,542.0326454991596,1266.3447,2.486103,9.819840780101542
94283122143872,12.990509,12.662358,12.149488,5606.546,605.861379528626,564.4216,0.8234209999999996,3.71769165303294
94626719566464,19.376633,18.276083,17.258625,3825.7783,791.8328417199268,1297.4482,1.8949080000000031,8.39241544799135
94935957213312,19.055178,18.08781,17.130919,3523.304,1026.2166871159877,599.8742,1.8988590000000027,7.985614638212809
95039036428928,19.642185,18.63883,17.575832,3439.6182,627.1923778278679,433.1356,2.057653000000003,9.636526141026664
95180771016320,19.247272,17.933575,16.797722,3502.9702,526.4623143952865,542.6404,2.2286499999999987,8.972138556731931
95696167093120,17.519602,16.858112,16.06572,4295.7217,956.5215018471849,1057.1521,1.450082,6.9474383146516665
95726231196416,20.269518,18.701153,17.549711,3274.5364,340.8778644665296,281.731,2.550107000000003,10.766758997847383
95730526831872,16.307354,15.793551,15.119001,4810.333,756.0257303694627,682.6019,1.1414529999999994,6.312368117948221
96001109104000,18.062464,17.43742,16.686413,4439.9634,1590.008402480899,1151.3877,1.3699509999999968,6.418922903110172
96074124214400,15.381566,14.902833,14.267737,4959.9165,1680.2161880324227,1676.9854,1.063928999999999,3.681807176998481
96177203428480,17.94376,17.241604,16.433102,4388.1265,1369.5488032271876,981.072,1.4619579999999994,6.46681643627381
97066261169664,20.087437,18.565092,17.383055,3272.8328,338.8353679305493,277.4088,2.4780820000000023,10.55194831969668
97551592960640,17.51798,16.135225,14.980768,3517.9097,177.7678950747185,175.5234,2.223712000000002,9.382058349868105
97620312437760,13.986058,13.541017,12.933383,5078.349,1269.6110516694223,1245.2562,1.0008750000000006,2.9257635290206263
97963909822720,16.784615,16.284122,15.634652,4786.838,991.918782656399,1145.8212,1.1383629999999978,6.2799414299959935
97998269560192,17.435019,16.992327,16.416044,5117.3,1734.6938071065886,1410.3644,1.013575000000001,5.786212859752737
98097053338880,17.951738,17.44484,16.80345,4734.633,1890.635599309334,2746.717,1.1469879999999972,6.059300844562234
98341866944128,17.375105,16.861883,16.19685,4779.136,1623.3546825838432,940.7816,1.133855,5.727115909617378
98548025373056,13.740083,13.39177,12.880604,5811.359,791.5133102090672,755.3543,0.8064790000000003,3.8001788878884337
98784248116992,19.471748,17.980509,16.786352,3552.127,538.5553126867999,760.7213,2.2983960000000008,8.715457427837274
98857263018112,18.006884,16.734749,15.625834,3542.0205,199.27832685150818,197.3826,2.08635,9.743848659047027
99063421447936,16.97419,16.203386,15.359382,4484.4834,575.7815088774042,629.6058,1.379708,6.955197432627099
99127845496832,19.103361,17.72734,16.587605,3442.004,474.61253329159706,452.9509,2.2640559999999996,8.94564398685646
99235220140032,14.772846,14.407327,13.870537,5575.781,1665.6214288856054,1347.0215,0.8225089999999989,3.151845502127271
99368363671680,18.152441,17.232616,16.315477,4143.2217,745.0649374008082,675.658,1.6273639999999983,7.487745369642363
99475738307840,17.878042,16.394236,15.210804,3432.5198,208.01138768769,211.8683,2.312038000000001,9.24470044358648
99505802621312,20.28974,18.707289,17.523682,3245.004,885.1144109699892,405.5598,2.7215579999999973,8.906791941192072
99505802832512,20.175823,18.651785,17.462519,3222.3645,413.03984417498754,343.1838,2.705104000000001,10.55972525902211
100231652552192,16.46038,15.709662,14.865914,4333.6772,514.9443312142,477.4088,1.4294660000000006,6.8390605922043886
100231652582528,16.248034,15.745449,15.094329,4981.9746,963.3364684289833,947.9115,1.0794050000000004,5.685658992933952
100502235056000,19.514462,18.174807,17.059774,3465.8152,706.0298559678987,461.8148,2.248688000000001,8.59639166748919
100605314082816,15.948316,15.272224,14.46632,4477.792,417.25417186741265,400.3006,1.3531960000000005,6.926820561920167
101193725229056,14.816144,14.3327055,13.685072,5255.366,2060.146662555219,1722.4701,0.9406719999999996,2.4076148047776424
101468603135872,17.254286,16.859457,16.288261,5159.316,2566.846754756249,1935.1858,0.9641250000000019,4.808857293476404
101739185620864,19.449757,18.472488,17.459076,3566.6433,721.6433906308503,641.4545,1.9418810000000022,9.097274808144025
101880919994240,14.93951,14.5829115,14.05485,5406.7334,1141.691532920854,1041.3242,0.8752600000000003,4.2777675988675945
101910984317184,17.931644,17.346144,16.62232,4433.0635,1127.6412937129928,994.9343,1.3083240000000003,7.083389144210914
101910984319872,19.303146,18.29037,17.330421,3870.3667,823.5366620379926,1552.9188,1.8453250000000005,8.484655311151272
101983999210240,15.768696,15.418187,14.869282,5747.842,1518.5037389253469,1092.5059,0.7808140000000001,4.29170767202905
102254581692288,18.425154,17.658377,16.779037,3770.9214,1061.75033014485,574.3177,1.6438170000000003,7.5239649764800856
102460740133376,17.821236,16.43853,15.281907,3632.6123,304.1073406352425,258.0449,2.1761289999999986,8.443595482986956
102804337519360,19.450647,18.19616,17.06122,3436.138,551.1254413567705,613.356,2.2913270000000012,9.335407701851164
102804337522304,19.370785,18.02124,16.877598,3416.2942,414.05642751270966,460.4364,2.2934870000000025,9.61954234647914
102877352407296,17.705585,16.97474,16.171064,4439.586,910.7918787490713,990.8359,1.421520999999998,6.9635442525494575
103388453079424,19.438047,18.111147,16.992289,3398.8577,592.6692196000071,392.8419,2.2119580000000014,8.86088513675067
103530187434752,15.228915,14.783258,14.179489,5107.2725,709.3368554761478,689.764,1.0113260000000004,5.457295373222513
103903849163648,18.494047,17.797836,16.986006,4115.382,1314.2576245235628,1074.9324,1.5055409999999987,7.199633473948655
103942504294784,16.256298,15.685186,14.970359,4568.3213,667.4321067729697,722.0583,1.2455390000000008,6.487250527371183
104144367345536,17.476046,16.682476,15.805708,4429.3345,635.3638388505949,693.8231,1.412238000000001,7.178763531385588
104178727076992,17.040043,16.694609,16.181877,5488.839,2886.6338768550545,2138.4512,0.8519660000000007,4.3812504795308485
104423540835200,13.974701,13.630211,13.117601,5517.3945,567.7989777261887,559.2703,0.849399999999999,4.844937968598842
104453604977152,20.234234,18.966152,17.837103,3252.2659,537.5638338354732,369.1732,2.389831000000002,10.30230178695524
104487964717440,19.156775,17.909193,16.830627,3621.253,720.5998437951648,708.758,2.0514479999999997,8.1538221817785
104595339324288,20.625105,18.738249,17.47028,3131.568,362.61821109017075,302.7214,3.1149250000000026,10.88480094470271
104694123156992,19.498947,18.32565,17.202759,3231.7432,359.1434316605774,300.9362,2.2266880000000007,10.435210359638747
104904576968960,16.276152,15.865851,15.2955475,5257.539,1209.9883556556908,926.8614,0.9380045000000001,5.372245045520279
105282534090880,15.164412,14.829,14.325885,5864.2803,1156.4641986979627,1118.3029,0.755527000000001,4.360339036899088
105484397154944,20.110538,18.55968,17.413012,3355.1118,620.0173545502864,399.2802,2.518926,9.309460771218871
105488692520448,16.711552,16.13345,15.414557,4468.7866,844.1411090538147,890.3029,1.2916950000000007,6.491474746960462
105724915110784,14.817497,14.478945,13.94469,5462.284,1202.9134182307134,1083.9462,0.8555069999999999,4.045873153150469
105724915238272,18.324886,17.701975,16.966686,4393.027,1802.2511265787605,1110.1606,1.3545,6.415898471644315
105827994316672,12.839035,12.46372,11.918327,5713.6567,430.8842260426919,411.239,0.7955080000000012,4.058817022108737
105935369150720,17.031664,16.309954,15.483095,4583.7915,695.4946019699082,666.2863,1.3189689999999987,6.660885182017328
106072808102912,16.294632,15.967099,15.448155,6260.866,4329.175115328727,1609.9412,0.6332770000000001,2.3965732330007494
106102872365056,17.97551,17.366962,16.62543,4402.3267,1979.7460581456485,801.3156,1.3292799999999985,5.845214565406806
106347686008064,15.59971,15.230899,14.690139,5310.137,1461.4592352488557,1196.5469,0.9027709999999997,4.394365469967157
106412110019584,19.892653,18.362913,17.142645,3266.9646,395.93753781831845,311.0828,2.6123079999999974,10.161879609772235
106485124962432,17.276709,16.302345,15.325517,3696.2183,308.7110774648269,310.9565,1.8024920000000006,8.5837839323509
106485124962560,17.130928,16.522797,15.792659,4484.9463,976.2949469906387,1051.6918,1.3148690000000003,6.530691792304761
106652628176768,20.148014,18.633768,17.472887,3429.2483,747.6063349913113,1207.784,2.591227,9.138703135983732
106824426880640,16.906647,16.58553,16.079515,5574.0947,2589.1597449219494,1491.5281,0.8233319999999988,4.512735769073426
106893146356224,20.199522,18.927889,17.858793,3372.5703,507.86585256988724,466.0072,2.3351290000000033,10.390043934469164
106996225569408,17.86121,17.38567,16.741705,4782.879,1782.624612163819,1050.4092,1.1160050000000001,6.123970507987664
108031313244160,16.04806,15.580296,14.957322,4883.7896,983.4566622749804,924.2857,1.086438,5.608319866316135
108611133301888,19.260794,17.771564,16.570704,3287.4077,201.3363722311666,192.7079,2.418090000000001,10.81345280483206
109199544291200,18.539406,17.93068,17.148333,4219.262,1427.5929261883477,1105.2472,1.3860729999999988,7.148158063335941
109543141672960,15.737821,15.28245,14.554599,4697.6816,884.8891196336809,739.963,1.1626220000000007,5.509605724183833
109646220887168,16.78814,16.007801,15.137872,4145.802,266.61513283460965,264.7646,1.4993679999999987,8.59777702029629
109714940365312,17.238699,16.74751,16.109516,4811.9497,2113.8337533224676,1452.2781,1.1283830000000012,5.120555858212427
109783659841920,15.950609,15.352838,14.60692,4786.2964,620.843330053782,440.6761,1.1215889999999995,5.973827901512168
109882443642112,18.30992,17.670557,16.875912,4226.8433,1315.4301961560204,1098.605,1.4317080000000022,7.070817964909985
109955458539264,17.141945,16.710203,16.072239,4957.4614,1424.8863654927438,895.4722,1.055706,5.915401846022142
109955458539648,16.181751,15.919719,15.486833,6456.084,2144.7394671242137,1616.6047,0.5861179999999977,4.064946281644239
110677013041792,16.516811,16.193857,15.6869,5553.0596,1622.0579109692428,1475.7573,0.8190110000000009,5.123625222987396
110917531210240,16.411337,15.698171,14.881127,4421.6133,504.1848139523648,539.5436,1.3675100000000002,6.8767221970663375
110951890948096,17.866352,15.8379965,14.511013,3227.6794,105.84603920494743,106.3057,2.874738999999999,10.06912344394411
111256833156096,19.226225,18.167538,17.023544,3717.4714,830.0146679143271,573.4636,1.9130809999999983,8.046909163794531
111398567550336,17.430002,17.047216,16.507843,5410.8843,2081.1479992252116,1986.2404,0.9155590000000006,5.443501170875216
111570366240640,16.004416,15.553591,14.915252,5133.6733,905.3384585247692,622.7612,0.9901639999999985,5.585636152646979
111600430360448,11.655729,11.339599,10.8484335,5676.352,394.23979432056876,398.7904,0.7876954999999987,3.324696702140253
111600430543872,19.59218,18.17585,16.990847,3377.9531,406.4401905000301,347.6758,2.367433,9.769566768761285
111913963623424,17.563341,17.161234,16.60719,5187.2363,2159.1621578606346,1568.7794,0.9544510000000019,5.486607699816815
112115826641024,19.351395,18.066015,16.906746,3468.4478,470.68245533807504,789.69,2.205149000000002,9.327274948469855
112326280482048,16.21128,15.730121,15.094769,4853.9546,883.383694792089,846.3706,1.115110999999999,5.996674105347235
112425064271872,20.220673,18.610735,17.394526,3270.5193,279.0280868350225,577.0109,2.6666470000000024,11.149395393246285
112738597341056,17.334145,16.7783,16.066494,4509.566,1025.6918341668763,995.8392,1.2556510000000007,6.70091551007779
112772957079808,17.046446,16.173277,15.246469,4229.292,471.0524012679082,483.0588,1.498777,7.244930889879511
113013475247616,18.583374,17.912302,17.13396,4267.19,1459.2835727341387,1163.8915,1.447114000000001,7.087303531941139
113043539579904,20.319971,18.833342,17.53633,3011.606,304.04995732841456,246.0025,2.5879409999999994,11.128117266009635
113180978539776,19.851038,18.479734,17.30431,3365.3777,594.7062570290904,654.8245,2.452227999999998,9.465521460867393
113288353156608,18.007069,17.303194,16.472849,4165.874,1029.1035878716357,1256.2347,1.5111200000000014,7.197598538351219
113352777221376,18.245884,17.790535,17.136467,4802.7075,1835.462063453467,1516.3193,1.1071170000000006,6.467607936767241
113425792109440,16.592161,16.150555,15.524218,5137.942,1356.0781550319412,827.7126,0.9639430000000014,5.29653139998126
113833813567232,16.285517,15.938369,15.412087,5639.062,2091.304337648494,1214.1781,0.7985299999999991,4.197582808786544
113872468706688,16.325039,15.991982,15.47908,5739.965,1523.9926522697658,1368.195,0.7725590000000006,4.94326763442562
114009907853184,18.273903,17.461363,16.576258,4198.5776,1265.8338300956855,1246.1172,1.5133450000000015,6.604479508753926
114078627137280,16.458374,15.823847,15.050884,4424.44,566.3955660396589,517.0388,1.3494899999999992,6.948647775638458
114143051218304,17.868048,17.242058,16.484789,4341.192,1044.5712752378038,899.8625,1.3807590000000025,7.142667605194914
114216066089600,17.022314,16.487019,15.807004,4561.7505,1509.315538676539,1550.5269,1.2116100000000023,5.586118783956543
114692807004416,19.392874,18.488167,17.550016,3670.318,1128.0239649793953,602.7481,1.8403579999999997,8.222075368129733
114692807004544,20.127106,18.801964,17.695326,3259.9202,517.4255121828455,396.4704,2.41438,10.203524808836882
115036404600448,20.893534,18.64139,17.32151,3103.9673,186.38400427459223,197.7021,3.153623999999999,11.702246810590562
115315577714816,17.174566,16.523783,15.748554,4341.1826,702.3753601207858,664.7208,1.3944119999999982,7.2314366611310295
115315577714944,14.244924,13.939694,13.471274,6292.274,900.1419208608943,762.171,0.6278499999999999,3.8991390606499188
115380001589760,12.099678,11.758517,11.252039,5686.8823,232.80892389070792,229.4612,0.801039000000001,4.8367188829498335
115727894578176,11.367058,10.882218,10.239973,4958.874,96.2405731236507,96.073,1.1019849999999993,5.917426996935312
115861038128768,20.551102,18.850367,17.634605,3153.9592,270.9414769331602,251.1462,2.9084969999999997,11.674289530678443
115899693267968,17.585808,16.140472,14.966856,3415.696,138.23451643552553,138.3008,2.3456520000000003,10.009689511805176
115929757609344,18.927053,17.8103,16.761662,3552.008,575.8903587481437,462.3046,1.9531909999999997,8.642100960688976
116002772482688,17.437954,16.959095,16.328222,4833.4185,1487.4451700983566,1165.7664,1.099232000000001,6.077190170896575
116479513433472,18.969816,17.565489,16.393967,3403.9255,292.2994841020274,289.839,2.2374490000000016,9.698248755779366
116483808818560,15.242852,14.852787,14.290018,5205.3506,825.0875544728435,790.3106,0.9454339999999993,5.256586818420905
116930485416320,16.052172,15.500675,14.796607,4747.352,709.3568350988913,715.1467,1.144264999999999,6.038551211042357
117274082795776,15.662852,15.218369,14.59655,5051.6836,1305.1878496542615,1059.1127,0.9952020000000004,4.508703889149089
117304147161088,18.677757,17.738688,16.792631,3778.2341,727.5344669789798,640.9455,1.7445259999999996,8.171720135667671
117544667186560,19.30495,18.506386,17.565138,3670.1428,1049.1817728926574,796.4908,1.7375120000000006,8.397932314392884
117548960701952,18.257435,17.491278,16.660288,3944.432,966.7266776371474,747.2095,1.5933469999999996,7.557759482598092
117548960702080,20.154097,18.754793,17.536768,3422.519,480.1345445870774,1016.0294,2.284529000000002,9.842878232038824
117579025070976,16.353222,15.742188,14.9997635,4633.3843,659.5715875837838,676.5904,1.2573584999999985,6.463878303807608
117892558088192,16.671268,16.112972,15.418458,4636.0737,888.9459581209971,986.7793,1.184210000000002,6.240295201916306
118060061406080,18.73645,18.0066,17.164125,4061.1365,996.3479548547997,1054.5785,1.527025000000003,7.93054483155934
118300579579776,18.461021,17.54366,16.604988,3690.3728,1000.3737625415665,805.4017,1.854233,7.539548536591145
118300579581184,16.944582,16.083822,15.197921,4341.714,463.9756704315279,477.655,1.4599610000000014,7.211745960095859
118712896452096,16.681337,16.205547,15.572039,4925.0967,1068.606159340717,1096.4197,1.058597999999999,5.966758634576266
118888990506624,18.804321,17.669628,16.667017,3890.7988,776.270811409548,1005.4977,1.8748040000000004,7.754561717270565
119262652243200,19.851639,18.57721,17.531626,3422.7163,846.953673495561,523.9131,2.259512999999999,8.83641171986639
120190364960512,9.829249,9.314005,8.631512,5077.8394,255.35598065486587,250.7959,1.028637,1.9592748307107009
120229019620352,13.648811,13.410165,12.522173,4983.917,413.1276412134962,404.9786,1.0788379999999997,5.240643733118834
120430883355008,18.324528,17.100351,15.999288,3481.0586,321.0861429084413,327.342,2.047340000000001,9.089743184223822
120435178731136,14.7633505,14.454228,13.969891,6043.74,1571.4698365090762,1199.9202,0.6826594999999991,3.2683977530391477
120710056637440,17.134628,16.709759,16.121716,5074.141,1755.7975303991723,1177.102,1.011212,5.484286830817286
121191092970752,16.27301,15.962415,15.483047,5712.6187,3107.7765923543366,3260.3372,0.7663630000000002,3.4569660436204703
121221157344384,19.169884,17.677185,16.477564,3385.866,257.9846525584328,260.88,2.3787199999999986,10.133515646684602
121289876820864,16.939306,16.466417,15.831301,4967.6914,1261.82484516585,952.6311,1.0482049999999985,5.85002162822205
121603409830016,13.368381,12.997924,12.458953,5792.3916,760.3544399876484,702.3943,0.7703280000000001,3.3339435685460224
121637769567360,18.70779,17.305115,16.144442,3460.49,307.74894406175594,299.477,2.286047999999998,9.426632142656494
121706489044224,15.79663,15.215919,14.493341,4487.054,788.019351277668,843.85,1.2900890000000012,5.708434587362385
122045791069568,18.736637,17.6835,16.691633,3816.4895,772.9931601083787,658.2059,1.8327040000000023,7.85972174477015
122217589767552,20.785204,18.950315,17.839437,3208.2434,645.7528987899458,412.0559,2.941967,9.894483177994271
122359324075904,17.004225,16.623732,16.088192,5310.8604,2066.073136779121,1329.5143,0.9075330000000024,5.032303544920804
122462403290496,16.916666,16.247015,15.466105,4424.0513,703.1110506896949,765.5887,1.3563609999999986,6.8332953813526665
122595546892672,20.267675,18.386456,17.225395,3216.1877,273.55027608153875,514.1263,2.8414800000000016,10.9157702128656
122737281195008,9.028098,8.812779,8.443151,6465.6855,161.5475239785533,160.4983,0.5843469999999996,2.770077469899652
122767345592064,18.969334,17.679907,16.57842,3495.588,347.6755359321256,324.9756,2.1543139999999985,9.576936336107325
122771641128064,14.525066,13.949151,13.077807,4419.403,329.8725249179642,312.1646,1.3434590000000006,6.162220276674976
122943439626112,17.511944,16.24922,15.137084,3726.7646,334.10554862534156,283.0939,2.02406,8.045401558993449
123282741595264,18.337404,17.749386,17.051685,4490.349,1561.4252366759033,1268.3241,1.2817190000000003,6.774280027954795
123424475948672,16.802856,14.900652,13.604232,3059.8281,44.4457350045898,43.7588,3.197623999999999,11.660101537117926
