source_id,b_mag,g_mag,r_mag,teff,d_parallax,d_gspphot,ebv_gspphot,b_r_abs,g_abs,logg_gspphot
34361129088,18.86089,17.571619,16.402643,3478.5408,309.1173604561159,302.2347,0.3096,2.148647,9.616002018381716,4.7
38655544960,14.70305,14.128453,13.410816,4708.7944,318.5555300358946,332.8322,0.0961,1.1961339999999987,6.43052725642206,4.5588
549755818112,15.53609,14.987767,14.2817545,4837.496,631.5216422169624,621.2011,0.155,1.0993354999999998,5.697225808010806,4.4109
828929527040,17.225868,16.580168,15.801358,4333.865,831.189789946942,690.5604,0.0162,1.408309999999998,6.95126700072009,4.6641
1275606125952,16.662441,16.23627,15.644692,5040.7686,1588.1839439291905,1343.5872,0.0017,1.016049000000002,5.22856599440907,4.4445
1374389600384,19.732172,18.364864,17.289764,3404.9011,566.5545702524287,426.0444,0.1986,2.243807999999997,9.265755263794588,4.4294
1619203481984,19.220102,17.877853,16.755497,3595.7598,582.3096792401927,696.264,0.394,2.0706050000000022,8.40008295461471,4.3742
1653563247744,16.436014,16.148806,15.681716,6279.5405,3318.782990672069,1780.9856,0.1379,0.6163980000000003,3.292711722040835,4.4083
1717987078400,20.095362,18.629124,17.397757,3173.697,365.40146316627767,313.3219,0.0365,2.6611050000000027,10.762772589737217,4.9626
2851858288640,12.676144,12.356248,11.865775,5819.5605,373.6632256954428,363.0551,0.0569,0.7534690000000015,4.388946207077893,4.3388
2920577765120,15.681768,15.303216,14.76187,5304.1387,1699.9752690628663,1248.7585,0.0076,0.9122979999999998,4.137002983072323,4.2985
2989297243776,19.115332,17.871004,16.781527,3463.8408,423.9340806591542,358.7699,0.255,2.0788049999999982,9.304612342409472,4.4658
3062312520192,15.5450535,15.18222,14.639991,5653.0347,1512.6130390943465,2104.148,0.1065,0.7985624999999996,4.087380800995611,3.8066
3371550165888,15.078717,14.56154,13.882971,5066.854,574.4500398988549,380.5594,0.1926,1.0031459999999996,5.407478680306943,4.6427
3508989119232,15.570536,15.161536,14.581887,5190.848,855.3783418898358,771.1644,0.0373,0.9513490000000006,5.431644751205081,4.494
3607772690688,20.034538,18.986055,18.056614,3518.012,699.8384854673388,581.7452,0.0153,1.9626240000000015,9.733565892528482,4.7615
3917010338944,18.098682,17.389402,16.54743,4048.3394,982.4357692990234,1030.8868,0.005,1.5462520000000017,7.418581168889187,4.51
4230543624320,16.071898,15.7034445,15.176893,5646.016,2194.703643992094,1426.7289,0.0722,0.8228050000000011,3.8615650763535907,4.3825
4711579935744,14.619662,14.277885,13.765451,5512.4717,962.4443512897818,908.121,0.0068,0.8474109999999994,4.348406860403573,4.2765
4810363437952,20.503841,18.76147,17.62006,3245.7092,565.8677260734497,345.6406,0.0155,2.8682810000000027,9.973795375418876,4.6851
4814659150336,17.957743,17.15224,16.218094,4006.86,698.3812453729352,595.186,0.0695,1.6701489999999999,7.803577159373317,4.735
5050881701504,19.88968,18.225672,16.991913,3364.7883,352.63969944634715,323.1736,0.354,2.543766999999998,9.946215986559622,4.8869
5192616270720,17.65095,16.282227,15.139704,3432.535,124.16580719948522,124.4952,0.2705,2.2407460000000015,10.37191691890747,4.8334
5291399870976,17.172367,16.80119,16.276566,5441.6387,2632.6727429963244,1604.2902,0.018,0.8778010000000023,4.665705614731802,4.6079
5291399871488,18.389256,17.489523,16.583426,4001.4219,805.2142614964027,640.2559,0.1247,1.6811300000000002,7.73116570869373,4.7637
5360119348480,20.00919,18.44239,17.26884,3378.046,369.26336196422153,330.3914,0.3314,2.4089499999999995,10.07690890293267,4.7349
5364414963072,17.811176,17.179367,16.44307,4837.087,1124.217151832774,3938.7864,0.1767,1.1914060000000009,6.5869159654809035,3.736
5394479088256,19.0449,17.82597,16.763569,3772.0022,554.5460501376124,538.8998,0.3426,1.938730999999998,8.51188191853669,4.7452
5497558205696,16.777956,16.318913,15.695624,5043.8276,1404.2870470172652,1035.9622,0.0476,1.034731999999999,5.492333550084668,4.6024
5841155589888,20.593546,18.87573,17.700752,3190.7615,378.4267011980793,322.9268,0.0035,2.8892939999999987,10.980721140237693,5.0143
6017249992832,17.981346,17.294584,16.499447,4255.6987,1636.0201990510532,915.5822,0.0027,1.4791989999999986,6.22054069316988,4.6762
6085969468928,16.678385,16.271992,15.691676,5273.6055,1932.7684778586208,1218.6034,0.0042,0.9825089999999994,4.833192830246421,4.6205
6223408420864,14.462439,13.932565,13.249663,4995.751,322.80463683557616,302.8095,0.1549,1.0578759999999998,6.09646617802677,4.6522
6528350458496,18.737415,17.566711,16.489899,3732.3132,662.9047720732259,560.131,0.2878,1.9597159999999973,7.9678552730100325,4.6284
6631429670400,16.929173,15.907244,14.89607,3846.482,278.1514070557187,279.2379,0.2121,1.8210029999999988,8.311037693985375,4.703
6944962925824,14.667728,14.281499,13.732877,5510.5625,1009.6883350833333,947.1208,0.07,0.864851,4.1294623055500175,4.2722
7116761616256,18.321789,16.743837,15.483147,3431.9377,192.86414750205478,190.3634,0.4388,2.3998419999999983,9.646079490323189,4.8043
7387343906304,15.738258,15.05918,14.205895,4458.5513,378.56346603002953,374.5328,0.1655,1.3668630000000002,6.853786503725196,4.6068
7632157690368,8.554075,8.068802,7.4199953,5028.776,178.49832254854888,175.6677,0.0899,1.044179699999999,1.640631304238827,3.1614
7941395336832,16.131428,15.159093,14.181014,3983.6702,218.8645173029138,215.6414,0.2194,1.7310140000000003,8.062616206519026,4.702
8040178948096,19.270851,18.20076,17.158165,3500.2463,755.6352401918076,577.9264,0.1421,1.970586,8.556198981490823,4.4738
8044474553216,15.464661,14.947446,14.277565,4806.234,606.433553846594,593.2819,0.0375,1.1495960000000003,5.96242988642425,4.5114
8044474739968,18.66755,17.710104,16.746132,3556.853,725.8838146394359,578.3936,0.0296,1.8918179999999991,8.352468435748678,4.4522
8250632981888,17.412607,17.166658,16.49932,5562.0205,1361.6105924910214,1676.3934,0.0042,0.9090870000000004,6.488893393515026,4.6799
8418136080384,19.452847,17.991674,16.824305,3445.8342,552.2215901182994,455.4726,0.3675,2.2610419999999993,8.695407089118117,4.4997
8727373730048,18.794353,18.01602,17.19503,3995.1091,905.2078784375173,741.6516,0.0011,1.5982230000000017,8.230278374188348,4.8544
8766029055104,15.054141,14.691891,14.157354,5644.352,1186.4150646513174,1526.9834,0.095,0.8017869999999998,4.145207737185116,3.8897
8834748568832,18.138699,17.006292,15.984501,3946.873,427.65136028478355,614.68,0.3987,1.7554979999999991,8.1380427110863,4.491
9174050151040,18.383474,17.252138,16.211985,3779.9001,535.4105404406101,741.8002,0.275,1.8964890000000012,8.133703416304504,4.3964
9281425163264,10.946025,10.64289,10.176743,5908.665,263.13690911956644,257.1194,0.032,0.7372820000000004,3.4824811548068233,4.0295
9689446227072,17.487335,16.613949,15.679754,4201.7227,668.2550922426783,653.9099,0.3105,1.4970810000000008,6.910437615723049,4.5152
9723805965952,16.911797,16.548462,16.015062,5375.471,2522.2898346200222,1928.8463,0.0056,0.8911349999999996,4.529187052050531,4.3731
10140418622208,15.891613,15.405849,14.740904,5135.111,2664.3343140922593,1517.741,0.17,0.980708999999999,2.960905409415549,4.1221
11029476024064,16.764088,16.37695,15.803046,5209.2954,1903.8064059937128,929.2861,0.017,0.9440420000000008,4.9477360809218816,4.7265
11205570510720,17.943514,16.955458,15.949937,4055.0212,545.5735419728687,499.588,0.315,1.6785770000000002,7.700291496503148,4.6759
11510512362368,19.442833,17.598793,16.324066,3176.7964,163.41587938650386,168.7487,0.2977,2.821067000000002,11.105321723263428,4.9576
11755326322560,18.288336,17.106558,16.026354,3677.1086,361.6825855849807,343.9037,0.2779,1.9840819999999997,8.843120006460328,4.7841
12545600306304,12.620842,12.194942,11.601145,5249.5933,230.95512051482402,229.9464,0.0597,0.959996999999999,5.264904022755491,4.4557
12751758735104,17.084002,16.563858,15.898994,4713.445,1193.6453184658485,1212.8085,0.0125,1.1725080000000017,6.156081504710492,4.4789
13125420068480,18.444056,17.419203,16.437883,4124.1055,647.7215706100413,862.7206,0.3808,1.6253730000000004,7.662061198527642,4.4997
13164075594240,16.566734,16.10833,15.488724,5014.7295,1234.2682717720368,1173.1307,0.0485,1.0295100000000008,5.56058217441684,4.4639
13301514552192,11.023005,10.789548,10.404718,6623.5117,317.65432307318974,322.0778,0.055,0.5632869999999986,3.1775741490848777,4.1196
13473313244288,11.437566,11.142178,10.681283,6107.546,390.32086619789834,363.6878,0.0826,0.6736829999999998,3.0321691555540937,3.9762
13610752197248,16.676216,16.196495,15.563264,5039.571,1067.5051100338658,874.0248,0.0848,1.028152,5.896245186881444,4.6834
13640816315008,17.138115,16.766909,16.17979,5157.9565,1914.2526632283173,1100.669,0.0056,0.9527249999999985,5.346612700079461,4.7287
13645111935488,18.436539,17.334358,16.289434,3735.8596,495.8529165768651,459.7645,0.2818,1.8653049999999998,8.361793639645917,4.6196
13743895527936,20.040316,18.71046,17.598186,3289.9443,526.8865478449904,353.9175,0.0061,2.4360300000000024,10.091874447174675,4.6156
13778255268992,17.25795,16.716763,16.026224,4771.864,1088.8240362401982,868.4661,0.091,1.140726000000002,6.3623745023444105,4.7085
13812615008896,19.443983,18.507069,17.459433,3459.098,957.7532499929404,582.0484,0.0123,1.9722499999999987,8.579800828143869,4.7373
13816910627200,17.807318,17.208853,16.488983,4399.705,1629.504210310519,1876.0901,0.0008,1.3175349999999977,6.147175565339804,4.1973
14057428795648,18.07908,17.368435,16.544136,4222.724,1337.1666571194492,1263.694,0.0044,1.5305439999999995,6.729207306409812,4.4677
14190572136192,19.208344,18.005928,16.909037,3447.3462,367.705632681833,336.3014,0.2091,2.090206999999999,9.823926586800617,4.5343
14263587225600,15.317138,14.464003,13.560369,4313.4473,241.5855805343566,248.6507,0.2818,1.4749690000000002,7.020047954584937,4.5865
14401026146688,15.3513365,14.904602,14.28358,5172.659,814.9242138878644,794.5714,0.0892,0.9785564999999998,5.181815888942438,4.4139
14431090271232,14.250803,13.908032,13.397135,5895.3096,655.1913515511525,626.2321,0.0996,0.754067999999999,4.641691219229648,4.3999
14572824839168,15.920831,15.552508,15.01154,5628.6826,1200.5260537381605,961.5205,0.0987,0.8105909999999996,4.973650052370727,4.5486
15255724031744,18.295393,17.70998,16.96727,4422.7446,1716.5665985768148,956.9501,0.0049,1.3232230000000016,6.527476711749479,4.8276
15530601898496,12.994234,12.529439,11.852798,5072.952,217.6083589965113,218.3351,0.114,1.0274360000000005,5.626561130431481,4.4852
15637976759168,13.50564,13.135885,12.597779,5741.219,755.1499633719202,726.2313,0.1191,0.7887610000000005,3.523718971670924,4.1478
15736760367616,19.160814,18.349968,17.1518,3394.183,779.4127566931413,474.4997,0.0564,1.952613999999997,8.794530451812742,4.6013
16011638278016,18.134117,17.438854,16.64198,4181.4453,957.8537976391128,968.3179,0.0044,1.4877369999999996,7.524057872791568,4.6318
16011638278912,18.262367,16.829012,15.659667,3441.622,164.61648170320422,163.597,0.3097,2.2930000000000006,10.250645422945283,4.9547
16222092310144,16.345798,15.497901,14.593523,4326.2393,353.19573411452274,399.1244,0.3024,1.4498749999999991,7.189423752280264,4.5815
16355235668608,18.426327,17.238367,16.16518,3624.5466,420.69441962037104,396.6215,0.2859,1.975247000000001,8.63153324362495,4.5949
16355235668864,19.659811,18.325432,17.194002,3258.8108,354.7489858418195,281.8595,0.0426,2.423209,10.507626187159786,4.6093
16428250739584,16.455713,15.956645,15.302391,4903.4814,1191.2845516117402,1091.7456,0.0425,1.1108219999999993,5.4958674502079194,4.4669
16531329957376,10.359525,10.0337925,9.538733,5654.773,117.13455838736924,116.4876,0.0005,0.8202919999999991,4.689467277297137,4.3989
16733192740608,10.204026,9.925234,9.4804735,5956.61,182.68491890200153,181.5172,0.0005,0.7230525000000003,3.6158205163292347,4.1685
16870631694208,10.965343,10.629925,10.127127,6014.3394,475.8919695471229,470.2618,0.1367,0.7015160000000009,1.988383118271365,3.6465
16973710962944,17.813059,17.310637,16.661827,4753.3735,1658.9887792545792,1080.6475,0.0044,1.1468320000000003,6.203219756810984,4.7758
17149805245440,12.529331,12.165601,11.627526,5795.8906,601.9863678601702,584.5281,0.1306,0.7712050000000013,3.024667716718671,4.0213
17390323414400,16.025179,15.190617,14.2603035,4168.496,499.0246915805101,471.6426,0.227,1.5378755000000022,6.277006825471576,4.2829
17665201300224,16.937319,16.321474,15.570453,4461.744,943.6671683456725,805.5246,0.0139,1.3529659999999981,6.42107977235899,4.5454
17832704281088,20.184513,18.812529,17.621027,3390.7488,588.4432979639489,1238.6373,0.225,2.3384859999999974,9.629805895774568,4.1272
17867064019200,20.064999,18.856089,17.728134,3218.0244,522.835354026269,342.9973,0.018,2.3188649999999997,10.235964265945313,4.6217
17867064019328,17.900145,17.421501,16.814388,4867.2964,2136.253408348579,1284.6678,0.014,1.0717569999999974,5.747337156813494,4.7394
18283676587776,18.55625,17.296766,16.19655,3611.8064,456.25554802330385,389.4684,0.2439,2.1158,8.599025207622477,4.7361
18661633709184,17.04472,16.58088,15.948167,4823.0044,1520.3230504716619,1410.2057,0.0033,1.0932530000000018,5.665100599321436,4.4171
18799072665856,19.27261,18.303305,17.36897,3580.6018,765.5180595149793,564.6804,0.0032,1.9004399999999992,8.877627796512561,4.6172
18829136694400,19.54248,18.81348,17.971243,3918.9067,984.2125519917766,766.1794,0.0024,1.568837,8.843635502819359,5.0005
18833432403968,17.36395,16.850706,16.17147,4620.1206,1149.920764350705,972.1176,0.0033,1.1891799999999997,6.541266419061516,4.6046
19211389524736,16.193668,15.887926,15.417393,6150.834,2707.5044947037654,1611.347,0.1048,0.6714749999999983,3.531680068668475,4.5204
19275813400064,19.787241,18.628433,17.55201,3442.0928,806.3054709721303,519.3972,0.0974,2.1378310000000025,8.931134967002581,4.5374
19451907692160,15.6186,15.268296,14.747435,5430.8413,1588.22086524505,1342.7208,0.0033,0.8678650000000013,4.2576415136778465,4.2863
19520627169536,15.561551,15.119571,14.410964,5377.4014,1231.7541313192116,3084.641,0.222,0.9285869999999998,4.25255086210664,3.5049
19726785598208,16.255548,15.265607,14.281137,3996.9453,220.87686222573763,219.198,0.2465,1.7279110000000018,8.099655879537892,4.698
20890721109504,20.25088,18.768126,17.581322,3180.892,259.635019159257,236.9006,0.0848,2.5847579999999986,11.565909654852902,4.8226
21307333561344,16.79106,16.397844,15.829385,5146.9985,1743.1652177792841,1498.3628,0.0019,0.9597750000000014,5.187651241818497,4.4457
21337397716352,20.50162,18.69972,17.45008,3133.1606,280.3435839130197,254.8322,0.0757,2.9758399999999994,11.353766894689514,5.0122
21788369897216,14.691997,14.346959,13.829691,5866.328,795.6250918604998,763.6172,0.106,0.7563060000000003,4.6477166442996065,4.4263
21788369897344,13.356497,12.96874,12.414181,5632.039,458.9011621409023,444.366,0.1138,0.8285159999999999,4.4472442123902685,4.2862
22127671579520,20.321228,18.80459,17.595512,3205.3545,392.8008113771719,339.7737,0.0094,2.716316000000002,10.820028118984192,4.9844
22471268964352,19.826902,18.492502,17.55735,3347.668,508.60618669100853,415.6326,0.0089,2.2606520000000008,9.945193806827657,4.6787
22814866348800,19.253035,18.244738,17.189337,3455.006,716.9015948971207,487.0197,0.0686,1.9950980000000023,8.850740267171172,4.4355
22990960742656,14.929481,14.405825,13.7200575,4943.468,522.4444695918837,513.6109,0.1257,1.0837234999999998,5.578424318729963,4.4536
23025320481152,16.684546,16.331987,15.790837,5414.049,2525.573579835345,1784.2523,0.0036,0.8901090000000011,4.313586871353145,4.3982
23300197765248,19.992672,18.547283,17.299257,3081.4863,192.615936120218,176.0984,0.0105,2.682914999999998,12.108821921395899,5.0545
23609436034944,17.010048,16.60363,16.03058,5183.732,1821.4253043339834,1226.3589,0.0087,0.9707680000000006,5.285473171192773,4.6748
23746874987008,17.021746,16.538525,15.889044,4970.119,1387.4549076899334,962.0221,0.0854,1.0473020000000002,5.667830612772967,4.6822
23811298882176,17.77436,16.890995,15.975449,4256.077,706.9512570321878,640.4408,0.2499,1.5490110000000021,7.180147644818266,4.6447
24090472369920,18.091183,17.415257,16.634459,4495.81,1235.1396031526965,1288.9913,0.088,1.3687240000000012,6.7894767648458,4.5595
24124832108544,17.474384,16.699455,15.835125,4095.7148,583.7082060392105,537.0109,0.0777,1.5615590000000008,7.7234760056738345,4.7204
24434069751808,18.527056,17.689728,16.793245,3905.0225,947.6387796978648,675.7363,0.0823,1.6515110000000028,7.655013875963206,4.768
24434069751936,14.170686,13.81266,13.288576,5502.1646,887.3711492465538,846.9181,0.0383,0.8438099999999991,4.001333477188513,4.183
25220048169856,19.272661,17.751997,16.544226,3358.0437,373.40470772450374,315.1315,0.2736,2.454835000000001,9.486598054780366,4.8186
25361782720768,15.915678,14.897777,13.898511,3925.097,194.5152856806097,192.7184,0.25,1.7671670000000006,8.006308323210737,4.6748
25632365026176,16.894054,16.540918,16.025661,5449.866,2867.903224829577,1304.7023,0.0046,0.863793000000001,4.2445955384375225,4.6472
26048977453312,17.49498,16.905231,16.17535,4457.8315,1072.1021403422783,1222.014,0.0048,1.3148300000000002,6.744950184811861,4.4685
26736172221312,16.795258,16.030119,15.117208,4111.911,606.9131352673552,411.5172,0.0967,1.5813500000000007,6.935086315411407,4.6745
26834955821312,10.277604,10.0179405,9.595257,6104.579,167.96013431601034,167.0628,0.0009,0.681447,3.8902094336654063,4.2588
27148489078656,15.72937,15.099422,14.337274,4595.4043,439.1343014425468,425.4236,0.137,1.2550959999999987,6.626435190868479,4.6158
27281632467968,17.267754,16.907125,16.37496,5352.47,2347.666096168054,1308.6512,0.0032,0.8895939999999986,5.048043359318957,4.7223
27522150631936,16.960712,16.394306,15.697735,4572.7627,1206.1139330628775,1170.2356,0.0036,1.259377000000001,5.9805643276318925,4.4003
28076202014720,16.612627,16.215115,15.639027,5129.0903,1576.494607635115,1132.7129,0.0013,0.9722999999999994,5.224152552040957,4.5361
28248000706176,16.161688,15.637931,14.960652,4788.102,780.6240080043277,817.2038,0.0595,1.141536000000002,6.063921480855033,4.4755
28935195662720,18.077803,17.384813,16.607151,4208.283,1230.2597731219776,1454.9562,0.0017,1.4689519999999976,6.931628881332905,4.3722
28965259659392,19.016872,17.751652,16.66494,3630.79,668.7910954138681,492.3853,0.2605,2.091431999999998,8.194499589615276,4.7326
29038274687488,17.740667,16.773876,15.804584,4117.9834,632.8175463922116,520.0332,0.2723,1.6637829999999982,7.272483437409134,4.6645
29137058351104,19.99587,18.94077,17.849451,3333.3638,605.4892058255463,417.1788,0.0067,2.1397190000000017,10.01913797352279,4.6445
29622390238720,15.272832,14.526101,13.666355,4408.6074,282.1027830028377,271.9241,0.2043,1.402177,6.886764147088931,4.6285
29652454445824,18.151184,17.711603,17.090889,4875.986,1753.1758261926466,1344.1656,0.0012,1.059095,6.490275631407755,4.7806
29686814164736,18.120687,17.197649,16.14636,3488.3167,651.569816328927,556.92,0.038,1.9363269999999988,8.058944211945104,3.9983
30034707100800,14.418302,14.038215,13.496894,5652.1226,980.741824274093,933.5562,0.1074,0.8140080000000014,3.880441517890917,4.0821
30103426576768,18.77412,17.436941,16.301657,3554.415,354.96792045487757,346.2048,0.2838,2.1886630000000014,9.224595468512518,4.7846
30343944744320,9.873377,9.899,9.918395,12291.837,892.7462398657202,913.4706,0.1216,-0.16661800000000065,-0.08214014837613881,4.0962
30374008950912,18.728212,17.663551,16.643433,3850.5447,540.4327501008447,466.2675,0.3291,1.7556789999999975,8.41074270353215,4.8194
30683246603520,19.295774,18.046072,16.953081,3657.9573,660.6624379214009,477.244,0.2519,2.0907930000000006,8.516273921892985,4.8343
31026843960448,20.072243,18.939943,17.983677,3395.3423,823.3358074796149,491.8582,0.0053,2.083266,9.35255798195709,4.6474
31233002391168,20.036959,18.471264,17.33181,3295.5806,361.7337906078765,325.2471,0.1238,2.5813489999999986,10.491318603149344,4.9663
31267362132736,19.833897,18.584211,17.554274,3413.0457,769.2661281201847,425.6563,0.0178,2.261823000000001,9.123527948719556,4.6072
31271657683200,19.701399,18.696404,17.647745,3452.3762,747.257157784276,518.3738,0.0069,2.046753999999998,9.31675358136763,4.6161
31370441347968,19.205761,18.288242,17.344318,3597.4558,1250.5437116910518,694.2415,0.005,1.8564429999999978,7.793547616370974,4.409
31748398476672,16.389004,15.90693,15.271237,4825.55,1094.1492429352406,1014.8593,0.0023,1.1154670000000007,5.707247179032139,4.4451
31817117956096,20.143854,18.768148,17.63851,3329.035,545.6385134521404,376.1031,0.0071,2.498244000000001,10.072522914728674,4.9785
31890132975360,15.670678,15.20826,14.584264,5146.8403,833.8947821192304,688.61,0.0572,1.0292140000000014,5.494603718200667,4.5639
31924492713344,17.139511,16.730787,16.144049,5054.924,2536.1402010181814,1750.6165,0.0044,0.9910619999999999,4.701820708909086,4.3688
31958852451968,17.129408,15.489061,14.23053,3432.2825,114.68182251958468,115.0001,0.4667,2.4321780000000017,9.490788069388602,4.7452
32538672468992,15.973346,15.330818,14.562891,4601.665,511.1223886371674,515.0031,0.098,1.3124549999999988,6.601593476376012,4.5727
32611687478272,16.564466,16.11808,15.504283,5115.716,1176.7925768201433,874.8486,0.0722,0.9879830000000003,5.630480398956243,4.651
33191507499648,18.92517,18.205305,17.358774,3984.39,966.8576970333396,872.6062,0.0059,1.560496000000001,8.267392205287928,4.7941
33328946452480,19.130941,18.267248,17.393162,3773.9036,1189.7474499482544,664.9525,0.002,1.7357789999999997,7.88637408687838,4.6717
33706905097856,19.600822,18.580967,17.493828,3394.8594,572.5958058903332,433.9205,0.0126,2.0943940000000003,9.770726186962914,4.6098
33779918580480,15.453951,14.988769,14.366438,4944.0435,1149.0520756695735,1047.2476,0.0025,1.0850129999999996,4.682270442009223,4.2441
35016869161600,16.401606,15.985419,15.404688,5204.6133,1430.891412090495,967.2961,0.028,0.9689180000000008,5.154885614287307,4.6134
35223027626368,16.777794,16.004587,15.142896,4260.3574,652.1796878251273,695.9376,0.1721,1.4627979999999998,6.6088506572335195,4.3938
35287451314304,17.352327,16.948803,16.346209,5028.671,2634.006170422529,1084.1533,0.0079,0.9982179999999972,4.83121905997422,4.7533
35291747103360,14.566289,14.024188,13.332177,4764.425,329.2409472406956,343.9244,0.0862,1.1479119999999996,6.274818787487115,4.5153
35394826318080,15.637462,15.0701475,14.358969,4773.753,554.3572461037439,564.3255,0.1156,1.1628929999999993,6.1322988567829295,4.5247
35596688952320,12.953921,12.701134,12.2933,6772.3926,818.5244606988215,887.6041,0.1596,0.501020999999999,2.83987568823766,4.0542
35772783438976,16.798613,16.384365,15.797764,5041.8423,1551.5445664821052,1469.1805,0.0019,0.9989489999999988,5.42704372624736,4.4005
36077725299200,19.294373,17.88927,16.743488,3556.9253,603.8768536596432,736.2917,0.3929,2.157985000000001,8.343828081967867,4.2528
36283883727872,18.881365,17.750437,16.71462,3560.7878,638.0740900538016,488.331,0.1656,2.001144999999999,8.44138145096045,4.4342
36356898992896,17.292986,16.479822,15.615889,4471.874,660.9446090756209,694.4099,0.2828,1.394297,6.841696676707887,4.6099
36558761635584,19.631666,18.080471,16.897259,3421.7656,395.180146711695,793.7438,0.2588,2.475607000000001,9.704195409366097,4.2592
36666136637440,18.031595,17.33167,16.516626,4144.309,1160.1342141007476,789.6774,0.0056,1.5093690000000006,6.998628825108643,4.7288
36803575600128,16.267628,15.909903,15.383712,6035.1694,2155.7753494580843,1882.5681,0.192,0.6919159999999993,3.8887854919489175,4.2256
37318971664640,14.226384,13.810619,13.2209015,5773.5273,700.4656609972823,680.7465,0.201,0.8044824999999993,4.208584751605061,4.2029
37971806691072,14.507772,14.178606,13.678891,5958.2646,895.6838782126115,802.3408,0.1108,0.7180809999999991,4.213432213812768,4.3047
38070590127616,18.402456,17.18354,16.1065,3713.017,434.55847255448543,388.3015,0.3059,1.9900560000000003,8.472098891252662,4.7427
38173669344128,18.728828,17.535912,16.540232,3601.6035,611.8480070398209,512.9563,0.1186,2.0699960000000006,8.399094251217903,4.6503
38349763812096,15.9452305,15.268802,14.478705,4554.201,472.85876475728776,468.9022,0.1554,1.3111254999999995,6.598544783054434,4.5993
38590281983360,15.615467,15.113282,14.446024,4962.828,716.7602817557184,718.8885,0.1095,1.0599430000000012,5.630412342428871,4.4547
38693361197568,14.157207,13.818121,13.305795,5894.795,896.1438025864647,851.9548,0.122,0.7294119999999998,3.831032471451188,4.1045
38693361197824,13.940712,13.598927,13.088559,5883.8447,907.130029566942,873.409,0.1178,0.7343529999999995,3.5928792798269757,4.1624
38796440413824,16.99159,16.44632,15.746342,4565.9673,1036.9583194736256,1085.1173,0.0042,1.2410479999999984,6.359513498606386,4.4588
38830800152448,15.918227,15.471488,14.860601,5580.7573,1119.9744328951733,1783.2202,0.2087,0.8489259999999991,4.8364474570923175,3.9693
39689793613696,18.135683,17.083694,16.074615,3992.0244,488.74838898943483,683.7623,0.3323,1.7287679999999988,8.048067305567617,4.505
40239549426432,18.884392,17.596016,16.499235,3594.096,667.6837946808826,675.4874,0.3143,2.0708569999999993,7.955661821888432,4.351
40308268902528,17.60807,16.245092,15.104757,3598.23,252.37594831763985,249.1142,0.3974,2.105913000000002,8.582652180789427,4.6105
40544491499648,17.845205,17.455889,16.918114,5258.108,2061.0137560603275,1614.4071,0.0037,0.9233910000000007,5.878684547748392,4.7473
40544491500416,19.462194,18.445848,17.3833,3466.0017,863.1539639416346,662.2047,0.1248,1.9540940000000018,8.547706653368508,4.4678
40681930442240,17.552109,17.034966,16.347801,5152.882,1433.079453746218,3724.2307,0.2193,0.985008000000001,5.843314652455113,3.8163
41064183148160,14.516194,14.157319,13.6265955,5748.2266,632.6774553002215,591.7943,0.1122,0.7773985,4.944007204131898,4.4757
41098542885760,17.237589,16.464996,15.600216,4438.8716,574.7507183671305,700.9225,0.2287,1.4086730000000003,7.235998386220466,4.5602
41231686263936,20.662485,18.91684,17.636366,3370.5918,446.0472456866394,1063.2571,0.3849,2.6412190000000013,10.104135690135564,4.2134
41339061053952,17.348,16.968325,16.400648,5156.02,2450.5074155457014,1327.4131,0.0003,0.9470519999999987,5.021544894596374,4.6631
41442140268544,16.73093,16.10282,15.339615,4419.08,1019.1320409737411,1161.0918,0.0574,1.3339150000000006,5.9535677210313125,4.1729
41476500006656,15.713557,15.17705,14.492517,4830.583,650.1768233661771,647.9294,0.0847,1.1363400000000003,5.951192578564092,4.5141
41751377912960,17.838743,16.815907,15.81102,3912.4622,395.327411569409,383.5549,0.291,1.7367230000000018,8.309222355548037,4.7459
41888816865920,17.568638,16.967274,16.244295,4509.3384,1279.7890675050314,1313.5377,0.034,1.290342999999999,6.367782020383464,4.4421
42228118474880,17.72091,17.168264,16.490906,4561.588,2088.5356287678237,931.0427,0.0088,1.221204000000001,5.552654558074547,4.7584
42335493463424,13.914814,13.546184,13.010605,5571.944,589.2978720903479,575.9272,0.065,0.8392089999999999,4.573509635531282,4.3539
42404212940032,17.229197,16.36841,15.462913,4205.295,525.5955658061276,525.6933,0.2428,1.523483999999999,7.311651536819516,4.6026
42576011629952,18.624422,17.919867,17.104702,4230.3716,1002.2671005642815,1575.4535,0.0104,1.5093199999999996,7.895549625662344,4.4931
42713450584448,20.117456,18.744904,17.593624,3294.4048,556.3661887045101,367.4695,0.0714,2.452432000000002,9.904400353367922,4.6328
42713450599296,15.780379,15.353536,14.750114,5382.6323,779.6064557559,677.5208,0.1446,0.8856649999999999,5.6264588661946355,4.6647
42915313463424,17.949625,17.39771,16.693205,4537.466,1521.0279912827075,951.9316,0.0137,1.242720000000002,6.461423968039531,4.7962
42919609016576,12.835781,12.505317,12.005003,6170.0366,415.8086679433871,410.1245,0.1404,0.6903780000000005,4.149949308058519,4.3627
43194486923264,16.941866,16.433006,15.772951,4706.319,1312.8743897360232,1212.9222,0.0052,1.163715,5.832190116902478,4.4487
